,id,label_1,label_2,label_3,label_4,label_5,label_6,count_6,count_5,count_4,count_3,count_2,count_1,average
74803,VirusShare_191d6af15528ae28329fb01048706fec,3,1,2,1,2,3,0,0,0,1,0,0,9.234
73169,VirusShare_4f428ab4e30843a3d718d904267ce171,2,1,2,1,3,3,0,0,0,1,0,0,9.167
73746,VirusShare_429570782764dbe704e7f5672df49c4e,4,0,2,1,2,3,0,0,0,1,0,0,9.167
74482,VirusShare_30747f5f3b5db522e3f35e7ff2d36a3a,3,0,4,0,2,3,0,0,0,1,0,0,9.167
37602,VirusShare_2aa4863c244730cb43371a4928780065,3,0,2,1,3,3,0,0,0,1,0,0,9.067
74226,VirusShare_dcf8ae95139909c0d773deb650480e4e,3,1,2,1,2,3,0,0,0,1,0,0,9.067
69662,VirusShare_b76351ddeeb3dcb04462dc0bd45340c6,3,1,1,2,1,3,0,0,0,1,0,0,8.668
70285,VirusShare_837a32d4b61c78c423377befbfa298b5,3,1,1,2,1,3,0,0,0,1,0,0,8.668
37990,VirusShare_7d554dbe957634dba033131523613970,3,1,1,1,2,3,0,0,0,1,0,0,8.533999999999999
73845,VirusShare_d67f8d9548574d5c3af64366e5552a6a,3,1,1,1,2,3,0,0,0,1,0,0,8.533999999999999
73960,VirusShare_1f300a8842569f5e92017e0fbd7e6f37,3,1,1,1,2,3,0,0,0,1,0,0,8.533999999999999
74091,VirusShare_5acf277671bd3710315f08367e71bd0b,3,1,1,1,2,3,0,0,0,1,0,0,8.533999999999999
74288,VirusShare_b5bdbd39762973a0247bc85ac92a7094,3,1,1,1,2,3,0,0,0,1,0,0,8.533999999999999
73355,VirusShare_57701edc9efb4de728f701d59cdcdc2a,2,1,1,1,3,3,0,0,0,1,0,0,8.399999999999999
74335,VirusShare_e8f98a20a802e9b0c7cdb75c035c0f19,4,0,1,1,2,3,0,0,0,1,0,0,8.399999999999999
74676,VirusShare_82d2a87c06f8a47a518b9b55e904fc14,4,0,1,1,2,3,0,0,0,1,0,0,8.399999999999999
37940,VirusShare_397c3b5ebcb70fb4b5d4823c16902c95,3,0,2,1,2,3,0,0,0,1,0,0,8.2
15428,VirusShare_a7d62d48d02d73890dc1606a2e2b8f36,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15431,VirusShare_8ffeaba956ea92ad0d9e10cf25bb7538,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15433,VirusShare_231d835cb845e795b0e36615c9055c38,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15441,VirusShare_e88515f8b45239d8ea8b77bedc910ae8,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15445,VirusShare_9e20dc44f58110ee016a23f62532ca53,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15453,VirusShare_25e3d41c6eec853025334cc53652ce10,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15470,VirusShare_abdf36652074240b89e438f95d86b11c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15478,VirusShare_a0a4c71aec0275b43fcbc2992bfe605f,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15483,VirusShare_0b3bd8978f53994e9313a098800bc4f5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15488,VirusShare_fc74c3b1f1e749f346e0a2496b797c4c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15494,VirusShare_8d8696cb865d68ba5d317ded8630813e,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15498,VirusShare_61a3cfc437f88b168badeb2300d60328,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15511,VirusShare_f2a38b14273c5ef8b10c51280f910d32,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15513,VirusShare_7a99ebbb537006ea95e5c7e43d24f0cf,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15514,VirusShare_9cc707f26ed4713d9514ffa312898dc9,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15536,VirusShare_97e7425d22eb9f1340f0b0fe748f39dc,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15538,VirusShare_b5ee8bc1d624eee191cc876e86cc1c13,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15545,VirusShare_8c2f99856441a0df3b2e3e2800eab1b5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15560,VirusShare_a371c56bc810c29b9a4a4234dc4512ab,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15565,VirusShare_91ab59e07587964daa1e8abee5be5100,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15582,VirusShare_e1554ea0000e2ccd71612b057207bdae,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15591,VirusShare_ca7cb1d8d9c77ffb311cfb16a156ae18,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15604,VirusShare_c46ef510882137030daaf82535d645fd,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15605,VirusShare_fe3ba62c79d60170ed50de0baa6e3747,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15606,VirusShare_8764c824264355fe02e92ab147f473f8,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15625,VirusShare_a2bb4474c3bf5226e609c283cfeb380c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15639,VirusShare_24f85cafb85612357cc5e3fe5cfa466b,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15669,VirusShare_5c1acd7ec99a0a68a18b1aa91737720c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15679,VirusShare_99ce152492dd3a2eff182e75566665bd,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15682,VirusShare_6f68777290ec85d23332065c4b8f7ce9,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15687,VirusShare_6c7913f1940204a08daef5dc7ba09447,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15689,VirusShare_6798c0dbfdb17250f23fb4eda437e40e,2,1,2,0,0,3,0,0,0,0,4,0,6.134
15722,VirusShare_d53401d0824105712e473a7184ed7e50,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15734,VirusShare_e2325f749d8096582921cfc793a9f783,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15739,VirusShare_401b2595428906f5a30c251a36313940,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15744,VirusShare_df42319e41aaa259d8f11e84f714f03d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15751,VirusShare_0f8eb21934eacc66f6850257631bdb60,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15768,VirusShare_0a0f86eb5b85daef218ae7d7ac2e49f7,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15775,VirusShare_c2b547222efe7941624732b17ff6da49,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15776,VirusShare_565e41b95f9b1eeb14d030b404599401,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15785,VirusShare_bbed6efc514275891d7e9dfd2628944d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15794,VirusShare_c921245c2956ff01c40ffb6cecacb4be,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15799,VirusShare_82d61be325fa10f9a56b3ccce4325df7,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15800,VirusShare_03a573635509ab0de1a6f89501d4e6e1,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15814,VirusShare_772520f41164407a7d5a4f2eb8502308,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15818,VirusShare_8effc9b5f06bc48b73ca99cb62a8ab4b,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15823,VirusShare_989a73bcb31834ff7f7c8c6c4d8d777e,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15829,VirusShare_e14ab00fdc27e4b0d1e0e4aa5be1c182,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15832,VirusShare_b4ea0a0c98afb752a3696621f3b27f06,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15837,VirusShare_1953de81e2fbb94e66f77d3c6224a697,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15851,VirusShare_1e9837c6866e8e1e1740717058f6f003,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15853,VirusShare_251b5b19b001260d46ff43d6abd986d1,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15859,VirusShare_67025b82bba58968976d0411c56d7e9c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15866,VirusShare_eddf73f958cf4fe86ca6febb363cb23d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15885,VirusShare_c29a11c4e7d1c2bf06cb5860638b3cf4,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15887,VirusShare_6af97b4f10419ac65c5b2c12253db1af,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15888,VirusShare_18094ce225ee8b1bb664f79839c3fb5a,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15925,VirusShare_543978c0282e4de6aa1c570b99395274,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15926,VirusShare_b651e589ce7b37d76172ee4e57aa39b1,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15928,VirusShare_22e52a8383e51845e777913ff5ca6a56,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15929,VirusShare_5a8a71d2608be6cac07de015bca734ae,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15936,VirusShare_e7c7b887a02cbc91670bbdc68b8050d6,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15949,VirusShare_e9716fb1d34cf9b768e384be290dc0e4,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15952,VirusShare_631041102411ae95cd5ff78fd9570db2,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15966,VirusShare_8d46bc59a0656fc2712fc815d0e6cd24,3,0,1,0,1,3,0,0,0,0,4,0,6.134
15977,VirusShare_5060e4aa43e9935ccb644046d0478be8,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15978,VirusShare_5942bcd672bf91e01a6ba0a408227aed,2,0,2,0,1,3,0,0,0,0,4,0,6.134
15994,VirusShare_cdc86c41876d6ab877ec86e73975eb45,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16003,VirusShare_66a7dade7cf9a9ca31997f9a0fa9aa3d,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16008,VirusShare_74d7b6a82beb634977066c1e571f12de,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16010,VirusShare_c8caeb075c3a66f40831737c64e54d9a,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16012,VirusShare_08a918bbcf4da75cbf46b43745ea64e5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16018,VirusShare_4e6ab5371a27126ca40eca0c1a173d73,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16042,VirusShare_46cc4048cc6f1a182e6f68401f5bf0b5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16063,VirusShare_8f9c7c86eda144a315554d9955991da1,1,2,1,0,1,3,0,0,0,0,4,0,6.134
16066,VirusShare_55c406da74fa3fc86eb9c8218123e539,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16072,VirusShare_3c0394538d0e6c3568e3cabc97c5ee73,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16074,VirusShare_8e4b7373be6da203efd68e6468eb98ed,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16085,VirusShare_706ea7aa2c1626e9089103088a4ef462,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16114,VirusShare_573479c21f20bfe4ca9445c01efd7ace,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16120,VirusShare_8666f69dc1235b9d8ac01c1731d62829,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16156,VirusShare_0bf7f10847f638773a19b43eefe9621e,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16160,VirusShare_48c7fb6068aa7efce72b7bb00f8181cd,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16163,VirusShare_b0d0baf634d938506f524a4c79154a53,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16173,VirusShare_a46685d937b9fe6cb1babf3bd96a6742,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16174,VirusShare_e652df14389cc8adf9ffc1d3d169ee63,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16178,VirusShare_4461bca6dacdd1ebc497be8e0e13f51c,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16180,VirusShare_6093543e0a67fc69e8b953ca5d470c13,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16211,VirusShare_a1d989aced8714d1dfd2b48549fd7bbc,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16220,VirusShare_5d80f1fcec45514be36362eaf9e88690,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16223,VirusShare_44bf711dbd1d03e87954fad822be5056,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16224,VirusShare_32be4635a57180f616cc10d167cfdb7e,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16230,VirusShare_846e365ef55e4db3ca0cce048a0c987a,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16234,VirusShare_eff85b15b54d4a020559d404f19dccd7,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16241,VirusShare_11ef906b7fb7fa44bcd9b7f7c46a2968,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16242,VirusShare_82debdb103c4121e51e723d3d6317e11,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16245,VirusShare_eac93e3dca82143ec3fa47cd80bb1265,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16249,VirusShare_f5e776ca5890c61c5eb29e52841d73ce,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16307,VirusShare_18f858b16050f01225c368c04ced6519,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16320,VirusShare_8a80b4532b64781be5257060cca506f4,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16324,VirusShare_f6d8c50b5cc56bf2779092190635cc6f,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16348,VirusShare_4ac5c1fb010ff05d42b922547a826928,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16358,VirusShare_6b208c9c1b6ad1144ff095eb378bc281,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16362,VirusShare_725c7fee6be767f352f9aead3f7c7e33,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16369,VirusShare_9ff8754a19ca56332f7fbfa281cad68b,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16375,VirusShare_39b1dc33424722e9a61c442fcbb06a92,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16381,VirusShare_d9d2dbeb859537d8b36d5ce145989e2c,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16389,VirusShare_e78afc2e667c1a2f43f543165ac325b9,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16417,VirusShare_de500a979e2c4c008329843837cc3b3e,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16420,VirusShare_dad2405b379c4c9314d3ef513d4e79b5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16421,VirusShare_5dd0606c2681af9254a82df9d8438f06,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16430,VirusShare_8007ea21dd16ae2232b91e81a0078612,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16438,VirusShare_8d8ab142ac08c4eabcaade12c8d5c503,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16443,VirusShare_9b9f4a5a17557c86314c65b5bd5b8ddb,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16447,VirusShare_6ebb0231d695e7e76389f8823be877ea,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16452,VirusShare_d04cafa02a665196278232c54f1ea349,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16457,VirusShare_e720ab523c127ebe91fa9278d8ad414d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16467,VirusShare_9d2eff62a883d674edad90f0796f71f9,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16481,VirusShare_8f44a7ebf85224c4af155cfd177032f4,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16494,VirusShare_c46abf5d8c7a4eee7f87f656a5ec703b,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16519,VirusShare_3b92c9c34d472f152ab2a226414dad3e,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16522,VirusShare_862573cfa336865f19a79a7584c3c3ca,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16525,VirusShare_f0e1d6f68ffe7ef062cc208b64590e83,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16526,VirusShare_9ec005a7daa8453a591eabdd43f5630a,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16530,VirusShare_5e6df6539d26e6c117b53354d6bfcf14,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16532,VirusShare_06ca51b7ce26d63c6c8aeb9a23d01306,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16539,VirusShare_9d991fa66341e65e16fc8cd0090a3337,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16542,VirusShare_5bab9a165f74c854de13ec6826bf0f6d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16545,VirusShare_c87a7f1951c779e9ba79535dfb93b4db,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16552,VirusShare_9dba35cf04a9ea5753c0f46c15c98a5b,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16555,VirusShare_4a719a0486706c5462648d612e3f02e5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16560,VirusShare_22f24e744aecbb6e69f32ac57025596d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16578,VirusShare_6ee851472e376cfc4ed1d3710da2af3a,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16585,VirusShare_a2905af4a4f9b838c0df86ef173779a0,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16599,VirusShare_8a8e9da81b91e993673d9eac00002f77,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16625,VirusShare_df514a9712e1fe42de45487dc2ba0937,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16635,VirusShare_e55a697c2a39295d8e809d91210f9e15,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16645,VirusShare_737826cfe3c66a68ca757684d63523a4,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16661,VirusShare_19882da02e37354c253c35e612b6bfea,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16671,VirusShare_2f8e1db414b516275ddf64f2d3a122dc,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16686,VirusShare_6af7465eb49bfd93c33f04a02c961d98,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16692,VirusShare_927f061f35ffd809c27026cf4372a1af,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16698,VirusShare_04335ff5cc7f677ef8a2dfdfd402ed1f,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16699,VirusShare_c3004fadd71d245c2733760a1e6f23a5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16700,VirusShare_37e54bc918483424d539ab710d47b833,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16708,VirusShare_0dbcee2886ab1cfa2b41969f0030defe,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16711,VirusShare_8901927f191c794be53c28616d9ce29a,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16724,VirusShare_5bc24dea75a26451e97b2a9ec4c0317d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16727,VirusShare_d82e1dfc3b7322562c133c49ccc764f2,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16734,VirusShare_0a8acd5978c5cc5bd61802ffaef96cd5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16748,VirusShare_e077c28dc0f097c79c53ddb917a78c67,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16751,VirusShare_5a7dd75e75a9bab8683885d338dd84a1,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16760,VirusShare_31d2ece8845d0031e662748efc719f57,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16781,VirusShare_f343fc776035624909a58c9970abbab7,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16808,VirusShare_23773153ea0815b925444f828c8f8b6f,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16810,VirusShare_d65a0427f0b67c05a61298f8d7111cbf,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16828,VirusShare_49b905660c57f95e06b316ff4818c0f4,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16832,VirusShare_a42e0c6bd5c3fb8e14c0fe901f001bb1,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16848,VirusShare_d702711f76e93e8d61e9258f2aef60ff,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16854,VirusShare_baa841800fa26c4af7e096caca24cfc1,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16860,VirusShare_3a34ef7f7844b700fd710cc86da3bfca,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16869,VirusShare_636e9f4f15c99c4eba3768e810efa56c,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16877,VirusShare_3aa5b5e0c07d33ef9370c105f94a9daa,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16902,VirusShare_30728215fa7cb392bb9182e7f9470c49,3,0,1,0,1,3,0,0,0,0,4,0,6.134
16915,VirusShare_e2415205da51b886e8207df5c138f7a5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16919,VirusShare_fe9c461c86233712ac489173e9986463,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16920,VirusShare_1c36c043536a78ce8751f85e47b30e46,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16927,VirusShare_0d761b1bd1a87061fd0d156914476b2a,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16936,VirusShare_0836f642b3e872e733519b57a02adba0,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16950,VirusShare_22ddfc3e9c4736183d8e647a7e15d800,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16964,VirusShare_8ab5ef26ab409c36ab6fbc9570a79c06,2,0,2,0,1,3,0,0,0,0,4,0,6.134
16977,VirusShare_b81273539ececad18e61da0b22c6acc5,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17037,VirusShare_498379d4ae4b9a8b71425108490362f5,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17063,VirusShare_a6699a7dd63ef13b1321b554b04cc356,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17065,VirusShare_d7f2421854cef917496337002b318acb,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17071,VirusShare_f0f0471982b2200af3995f037ff6e3be,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17092,VirusShare_fa61a589fc508b2277255363e2e2a6e4,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17100,VirusShare_8b7a8c628a869c4166ce70392de8da14,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17105,VirusShare_e6d6b2ad7353ffa03e1e295b920bc14f,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17112,VirusShare_fe42d3026382b3192d5284c66577b179,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17120,VirusShare_1a028aed7558a87cc426a33ad1bcc7c3,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17126,VirusShare_3ac8a87843a499bea080bd2dc99839c8,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17132,VirusShare_3c6d552509a4e970e63724d42a14c641,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17139,VirusShare_ef27b0001975a243b560167ba93c58f0,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17152,VirusShare_939abfc228f4dc9bfa69841a80013111,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17155,VirusShare_fa81d9430eec909c359315328f3d4c7b,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17156,VirusShare_307ea054491ae56f93dd4c73bf89b465,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17165,VirusShare_80b5bdddd981e064dc063800e6a6d933,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17174,VirusShare_01f48b9f14971968f541dee3d34c07b9,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17179,VirusShare_afb43b35d806cf0f24286a40712e930f,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17182,VirusShare_3f2ef50d3edcd582fa3dcfc5bded299b,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17190,VirusShare_e18015107f263e8d205e641728cb7178,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17193,VirusShare_c05c53752887e25d69d8fb6832d6828b,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17212,VirusShare_87417869aa70a3f92bedb4e12f564e07,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17241,VirusShare_ec565c64a3f214fb25a14ce8542e801e,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17258,VirusShare_751d1cd4665068aa703095b2b7ebc614,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17259,VirusShare_3fddb963044bb6c00833aa26596d7b02,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17261,VirusShare_c1458f8340b215c8953d5895abecdfc5,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17266,VirusShare_5d0cab6efdc4c66aef33e71530d604d6,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17269,VirusShare_b7f1ae97a41a89c2d8240c43013a1498,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17274,VirusShare_122c745077816617d0d85c068036432b,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17284,VirusShare_ae35d564cb68199e2a91a4d21ea2ae59,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17291,VirusShare_6f74400e46360d8e8c31bd12f3ff4132,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17296,VirusShare_ee335c279da236c202c89ddb90673109,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17299,VirusShare_37af3b8ca3ff07d427f7921f9f8678d6,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17302,VirusShare_f2662d412d73babb1d86e70f0879fbb8,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17325,VirusShare_214288c3fc9831d6c8b7a1da81223da1,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17330,VirusShare_df0b73e77f9feba02dd2796d46279cc6,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17332,VirusShare_d84667f9ac505003e59a95fbabec5e5d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17352,VirusShare_755bd26fa09b7dca007cb1a0c5d2077a,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17369,VirusShare_da7da2f31afa7c789f43500f5e098c0a,3,0,1,0,1,3,0,0,0,0,4,0,6.134
17374,VirusShare_ea56004214d73122e6133be3388dd5ea,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17376,VirusShare_f7b50cb5d260b2b94cafebe0b1ed4c8d,2,1,1,0,1,3,0,0,0,0,4,0,6.134
17391,VirusShare_9f1c971fe5a2ae76d4e5a86f75300abd,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17396,VirusShare_d13c99252e3e9bac8f6609f044ece515,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17399,VirusShare_c9a7159b98083a3148724b3700a8063d,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17401,VirusShare_585786c27568fb2cbab882a802a083c1,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17414,VirusShare_388387cfeed18ef5be12ae125c2b45df,2,0,2,0,1,3,0,0,0,0,4,0,6.134
17416,VirusShare_08b2c1f13c96ef2f5ef3f9fcf41ec959,2,0,2,0,1,3,0,0,0,0,4,0,6.134
